acheteur_latitude,acheteur_longitude,montant,acheteur_region_nom,type,titulaire_categorie,year
46.159385,6.343187,1014015.12,Auvergne-Rhône-Alpes,Travaux,PME,2026.0
51.035963,2.371468,1856431.64,Hauts-de-France,Services,PME,2026.0
46.304087,4.834081,1335215.46,Bourgogne-Franche-Comté,Travaux,GE,2023.0
43.302103,5.374153,556110.0,Provence-Alpes-Côte d'Azur,Services,GE,2022.0
16.225523,-61.513155,720000.0,Guadeloupe,Fournitures,ETI,2023.0
42.69603,2.878499,42804.95,Occitanie,Travaux,,2023.0
48.840954,2.392684,2150892.0,Île-de-France,Services,GE,2024.0
47.864837,-3.572471,130266.77,Bretagne,Services,PME,2026.0
49.199977,-0.360767,4494.09,Normandie,Fournitures,ETI,2020.0
45.926804,-0.952235,26855.0,Nouvelle-Aquitaine,Travaux,PME,2021.0
43.309406,5.368157,442805.31,Provence-Alpes-Côte d'Azur,Services,ETI,2023.0
47.325068,5.042539,18609.15,Bourgogne-Franche-Comté,Services,PME,2021.0
45.150078,5.716533,64882.58,Auvergne-Rhône-Alpes,Travaux,PME,2022.0
49.214987,1.168219,268000.0,Normandie,Services,PME,2025.0
48.925459,2.294045,1250000.0,Île-de-France,Travaux,PME,2021.0
44.887615,-0.565327,75000.0,Nouvelle-Aquitaine,Services,ETI,2024.0
45.740702,4.819374,66400.0,Auvergne-Rhône-Alpes,Travaux,PME,2021.0
43.89312,-0.499751,100000.0,Nouvelle-Aquitaine,Fournitures,ETI,2022.0
47.285748,-2.212411,98550.0,Pays de la Loire,Services,PME,2019.0
45.783804,3.084543,9399.7,Auvergne-Rhône-Alpes,Travaux,,2024.0
-20.886599,55.450005,1600000.0,La Réunion,Services,PME,2020.0
45.745698,4.821095,28832.0,Auvergne-Rhône-Alpes,Services,,2023.0
49.254947,2.471894,1800000.0,Hauts-de-France,Travaux,PME,2025.0
48.140081,-0.114536,55646.73,Pays de la Loire,Travaux,PME,2023.0
16.206171,-61.490773,64470.0,Guadeloupe,Travaux,PME,2023.0
43.705066,7.253106,141084.92,Provence-Alpes-Côte d'Azur,Fournitures,PME,2023.0
43.599115,1.436508,52700.0,Occitanie,Fournitures,PME,2021.0
48.834243,2.272004,50000000.0,Île-de-France,Services,GE,2021.0
48.714694,2.245556,750000.0,Île-de-France,Services,PME,2026.0
48.856145,2.351838,272413.0,Île-de-France,Travaux,PME,2019.0
43.293444,-0.373623,856071.7,Nouvelle-Aquitaine,Travaux,PME,2022.0
45.748197,-0.626794,500000.0,Nouvelle-Aquitaine,Fournitures,ETI,2024.0
48.090924,7.350755,338147.61,Grand Est,Travaux,PME,2025.0
49.584073,1.355034,25700.0,Normandie,Travaux,ETI,2025.0
47.537452,-0.098592,100339.0,Pays de la Loire,Travaux,PME,2022.0
47.938522,1.943869,39000.0,Centre-Val de Loire,Services,ETI,2020.0
-20.901879,55.501687,150000.0,La Réunion,Services,PME,2023.0
48.731859,2.326664,80000.0,Île-de-France,Fournitures,PME,2026.0
48.604484,7.711978,47500.0,Grand Est,Fournitures,,2019.0
48.670831,7.511302,276867.64,Grand Est,Services,PME,2025.0
43.812833,4.316874,570000.0,Occitanie,Fournitures,PME,2026.0
47.642393,-2.750435,245914.83,Bretagne,Travaux,ETI,2024.0
48.847606,2.264027,2177.0,Île-de-France,Travaux,PME,2025.0
48.922613,2.361545,114996.0,Île-de-France,Services,GE,2021.0
44.201481,-1.228633,28490.0,Nouvelle-Aquitaine,Travaux,ETI,2024.0
49.119718,6.176262,65469.5,Grand Est,Travaux,PME,2023.0
-21.302292,55.432126,60000.0,La Réunion,Services,ETI,2023.0
43.640547,5.099265,600000.0,Provence-Alpes-Côte d'Azur,Fournitures,ETI,2023.0
50.444321,2.904946,34500.0,Hauts-de-France,Services,PME,2025.0
46.043252,4.044436,20659.3,Auvergne-Rhône-Alpes,Travaux,GE,2021.0
48.912395,2.331462,112028.0,Île-de-France,Travaux,ETI,2022.0
44.916775,-0.426589,3154.98,Nouvelle-Aquitaine,Travaux,PME,2023.0
48.8618,2.443557,83700.0,Île-de-France,Services,ETI,2021.0
43.800493,5.063679,1200000.0,Provence-Alpes-Côte d'Azur,Services,GE,2023.0
45.567199,5.913197,149154.43,Auvergne-Rhône-Alpes,Travaux,GE,2025.0
44.684644,2.85048,49036.0,Occitanie,Travaux,PME,2025.0
48.85677,2.529227,179373.75,Île-de-France,Travaux,ETI,2022.0
49.099927,6.152924,30409.9,Grand Est,Travaux,GE,2022.0
44.097919,3.078864,189709.38,Occitanie,Services,ETI,2022.0
43.696197,7.271743,193500.0,Provence-Alpes-Côte d'Azur,Services,ETI,2019.0
47.344403,0.713896,1.0,Centre-Val de Loire,Fournitures,PME,2018.0
46.205702,5.216669,956700.0,Auvergne-Rhône-Alpes,Travaux,,2025.0
43.640547,5.099265,120000.0,Provence-Alpes-Côte d'Azur,Services,ETI,2020.0
48.884419,2.237979,40000.0,Île-de-France,Services,PME,2022.0
45.150673,5.341587,166522.55,Auvergne-Rhône-Alpes,Travaux,PME,2025.0
48.85729,2.337355,79302.0,Île-de-France,Services,PME,2021.0
47.56228,7.149455,322166.7,Grand Est,Travaux,ETI,2023.0
50.464288,1.76274,1606484.1,Hauts-de-France,Travaux,PME,2025.0
44.349439,2.574741,241665.0,Occitanie,Travaux,PME,2021.0
44.854866,-0.592516,56172.0,Nouvelle-Aquitaine,Fournitures,PME,2025.0
48.682199,2.169402,160000.0,Île-de-France,Services,ETI,2022.0
48.771366,5.162416,3625807.0,Grand Est,Travaux,PME,2023.0
46.078871,6.381086,148781.25,Auvergne-Rhône-Alpes,Services,PME,2026.0
43.896843,-0.494243,10800000.0,Nouvelle-Aquitaine,Travaux,GE,2022.0
43.551891,1.533876,24000.0,Occitanie,Fournitures,PME,2021.0
45.501989,6.058078,3294.8,Auvergne-Rhône-Alpes,Services,PME,2022.0
51.035289,2.380598,17723.0,Hauts-de-France,Travaux,PME,2020.0
48.513961,-2.764912,190000.0,Bretagne,Services,PME,2024.0
48.087378,7.277865,234510.39,Grand Est,Travaux,PME,2024.0
48.573465,7.753399,14928.0,Grand Est,Non catégorisé,ETI,2026.0
43.227541,0.056524,58650.0,Occitanie,Fournitures,ETI,2026.0
50.986437,2.125969,100000.0,Hauts-de-France,Services,ETI,2022.0
50.630925,3.070892,104020.0,Hauts-de-France,Services,PME,2022.0
48.856145,2.351838,17000000.0,Île-de-France,Travaux,GE,2026.0
47.905333,1.899088,508000.0,Centre-Val de Loire,Services,PME,2023.0
43.293766,-0.370416,34730.0,Nouvelle-Aquitaine,Fournitures,ETI,2020.0
46.034499,4.072676,39860.0,Auvergne-Rhône-Alpes,Travaux,GE,2023.0
-21.035201,55.710559,17950.92,La Réunion,Fournitures,GE,2021.0
47.903925,1.918085,57622.5,Centre-Val de Loire,Services,PME,2022.0
48.839438,2.321691,318673.09,Île-de-France,Fournitures,GE,2025.0
48.022519,-0.769831,60161.5,Pays de la Loire,Travaux,GE,2025.0
51.035963,2.371468,150000.0,Hauts-de-France,Fournitures,PME,2025.0
43.59965,1.449474,1000000.0,Occitanie,Services,GE,2020.0
48.839438,2.321691,468000.0,Île-de-France,Services,ETI,2024.0
43.783744,1.357543,80270.92,Occitanie,Travaux,PME,2025.0
46.581555,0.379651,800000.0,Nouvelle-Aquitaine,Fournitures,ETI,2026.0
48.860939,2.349337,13500.0,Île-de-France,Services,PME,2024.0
48.573602,7.749669,32706.95,Grand Est,Travaux,PME,2018.0
41.92831,8.737038,6435734.0,Corse,Services,PME,2020.0
43.303057,5.367365,16500.0,Provence-Alpes-Côte d'Azur,Services,PME,2023.0
45.520469,4.872161,2239.58,Auvergne-Rhône-Alpes,Travaux,PME,2021.0
48.890907,2.319379,1341501.0,Île-de-France,Travaux,PME,2020.0
47.517721,-1.294972,135100.0,Pays de la Loire,Services,PME,2022.0
47.683273,-0.868768,153575.0,Pays de la Loire,Fournitures,PME,2026.0
48.075575,7.345325,481671.0,Grand Est,Travaux,PME,2023.0
44.05122,6.145322,46663.0,Provence-Alpes-Côte d'Azur,Travaux,PME,2019.0
49.119718,6.176262,200000.0,Grand Est,Fournitures,PME,2024.0
43.529649,5.447913,115424.08,Provence-Alpes-Côte d'Azur,Travaux,PME,2021.0
48.904287,2.443882,210000.0,Île-de-France,Services,PME,2021.0
49.231413,4.018907,12000.0,Grand Est,Fournitures,PME,2019.0
48.946475,4.019485,2579996.15,Grand Est,Travaux,GE,2025.0
46.672394,-1.42752,12945.95,Pays de la Loire,Travaux,PME,2021.0
42.904806,0.359334,118041.0,Occitanie,Travaux,PME,2019.0
46.850611,-1.176147,285344.67,Pays de la Loire,Travaux,PME,2025.0
47.285748,-2.212411,234862.46,Pays de la Loire,Travaux,PME,2025.0
-21.355481,55.565295,38158.0,La Réunion,Travaux,GE,2019.0
50.419873,2.947019,160000.0,Hauts-de-France,Services,PME,2025.0
-21.139695,55.808772,91362.0,La Réunion,Travaux,PME,2019.0
48.598792,7.760417,395070.0,Grand Est,Travaux,PME,2024.0
47.06275,2.321094,469048.0,Centre-Val de Loire,Services,GE,2025.0
43.34455,-1.620636,222667.43,Nouvelle-Aquitaine,Travaux,PME,2026.0
43.800493,5.063679,118176.61,Provence-Alpes-Côte d'Azur,Travaux,PME,2022.0
49.036784,7.944476,13618.06,Grand Est,Services,,2022.0
48.576794,7.735552,134935.0,Grand Est,Travaux,PME,2023.0
48.497427,-2.786326,580.74,Bretagne,Travaux,PME,2022.0
47.642393,-2.750435,64000.0,Bretagne,Services,PME,2026.0
44.927126,2.445976,1470000.0,Auvergne-Rhône-Alpes,Travaux,PME,2023.0
-20.886599,55.450005,1168000.0,La Réunion,Services,PME,2020.0
44.100711,3.07787,60000.0,Occitanie,Services,ETI,2022.0
47.329254,5.055924,2637367.43,Bourgogne-Franche-Comté,Travaux,PME,2020.0
48.12614,7.378747,44613.3,Grand Est,Travaux,PME,2024.0
45.148302,5.717115,28300.0,Auvergne-Rhône-Alpes,Travaux,ETI,2021.0
49.214999,6.158703,28069.0,Grand Est,Fournitures,GE,2021.0
45.290818,5.635213,33440.0,Auvergne-Rhône-Alpes,Services,PME,2026.0
46.124577,3.426321,500000.0,Auvergne-Rhône-Alpes,Travaux,PME,2025.0
46.980247,-0.216482,16000.0,Nouvelle-Aquitaine,Travaux,ETI,2019.0
48.843567,2.581781,23300.0,Île-de-France,Services,,2023.0
49.607765,1.541048,5000000.0,Normandie,Fournitures,ETI,2026.0
47.514944,0.010187,36900.0,Pays de la Loire,Services,ETI,2023.0
47.642393,-2.750435,48000.0,Bretagne,Services,PME,2025.0
49.893238,2.295394,2400.0,Hauts-de-France,Services,GE,2024.0
15.992042,-61.723735,38408.0,Guadeloupe,Travaux,PME,2021.0
45.577099,5.957205,136276.0,Auvergne-Rhône-Alpes,Fournitures,PME,2025.0
45.755148,4.859335,45000000.0,Auvergne-Rhône-Alpes,Fournitures,ETI,2025.0
47.248421,-1.493718,8080.0,Pays de la Loire,Travaux,,2022.0
47.903925,1.918085,519109.01,Centre-Val de Loire,Services,PME,2023.0
48.856145,2.351838,150000.0,Île-de-France,Services,PME,2024.0
48.076851,7.336788,80000.0,Grand Est,Fournitures,ETI,2024.0
43.6078,3.890743,8000000.0,Occitanie,Travaux,GE,2021.0
44.837353,-0.584767,1.0,Nouvelle-Aquitaine,Services,PME,2021.0
43.303057,5.367365,8345.0,Provence-Alpes-Côte d'Azur,Fournitures,PME,2024.0
43.688981,4.27438,539870.0,Occitanie,Travaux,ETI,2025.0
49.112783,-1.084038,53212.0,Normandie,Travaux,PME,2019.0
48.682199,2.169402,177093.32,Île-de-France,Services,PME,2019.0
43.730246,7.253353,60000.0,Provence-Alpes-Côte d'Azur,Fournitures,GE,2024.0
48.80248,2.131327,219000.0,Île-de-France,Fournitures,ETI,2024.0
49.214987,1.168219,310029.0,Normandie,Services,ETI,2026.0
43.292154,5.359134,3869948.36,Provence-Alpes-Côte d'Azur,Travaux,GE,2026.0
49.440049,2.076822,266999.9,Hauts-de-France,Travaux,ETI,2020.0
48.076851,7.336788,214040.0,Grand Est,Fournitures,PME,2023.0
43.118191,5.938835,265500.0,Provence-Alpes-Côte d'Azur,Travaux,ETI,2020.0
45.758093,4.8544,3300000.0,Auvergne-Rhône-Alpes,Travaux,ETI,2020.0
48.293664,-4.17769,39500.0,Bretagne,Services,PME,2022.0
45.186917,5.732597,6838312.05,Auvergne-Rhône-Alpes,Travaux,PME,2021.0
45.736328,4.764511,195000.0,Auvergne-Rhône-Alpes,Fournitures,GE,2022.0
42.699779,2.894689,100000.0,Occitanie,Services,PME,2024.0
47.178984,-1.618719,239700.0,Pays de la Loire,Fournitures,GE,2024.0
49.15458,-0.332706,294872.3,Normandie,Travaux,ETI,2022.0
48.849155,2.423228,10000000.0,Île-de-France,Services,GE,2020.0
47.63833,-3.455098,132016.52,Bretagne,Travaux,PME,2024.0
45.778049,4.921221,2000000.0,Auvergne-Rhône-Alpes,Travaux,PME,2022.0
43.309632,5.368685,120000.0,Provence-Alpes-Côte d'Azur,Services,PME,2020.0
48.753386,2.296567,50000.0,Île-de-France,Services,PME,2018.0
49.199977,-0.360767,110000.0,Normandie,Travaux,PME,2019.0
46.202569,5.221891,360000.0,Auvergne-Rhône-Alpes,Services,GE,2022.0
-21.009169,55.269755,60000.0,La Réunion,Fournitures,PME,2021.0
49.156483,5.38177,27491.0,Grand Est,Fournitures,GE,2026.0
43.59965,1.449474,189216.0,Occitanie,Services,ETI,2025.0
43.6078,3.890743,8000000.0,Occitanie,Services,PME,2023.0
50.367674,3.080099,53904.8,Hauts-de-France,Travaux,PME,2026.0
47.900179,1.910624,1300000.0,Centre-Val de Loire,Services,ETI,2024.0
43.599115,1.436508,67488.0,Occitanie,Fournitures,PME,2024.0
48.297167,4.074027,151425.0,Grand Est,Travaux,PME,2023.0
47.329254,5.055924,43535.0,Bourgogne-Franche-Comté,Travaux,PME,2025.0
45.464873,4.383422,450000.0,Auvergne-Rhône-Alpes,Fournitures,PME,2023.0
47.903048,1.908364,267521.12,Centre-Val de Loire,Services,PME,2023.0
43.406372,6.06202,180000.0,Provence-Alpes-Côte d'Azur,Fournitures,GE,2022.0
43.598842,3.896549,87000.0,Occitanie,Services,GE,2021.0
48.856145,2.351838,382969.41,Île-de-France,Travaux,GE,2019.0
48.754671,-3.450337,303381.57,Bretagne,Fournitures,ETI,2023.0
43.382935,5.164084,26400.0,Provence-Alpes-Côte d'Azur,Services,PME,2022.0
-21.135277,55.625941,265792.84,La Réunion,Travaux,GE,2022.0
48.85441,2.363701,692518.0,Île-de-France,Travaux,,2021.0
45.573821,5.921292,3152900.0,Auvergne-Rhône-Alpes,Services,GE,2024.0
49.255106,4.035877,1079938.4,Grand Est,Travaux,ETI,2023.0
46.697501,-1.04443,40000.0,Pays de la Loire,Services,PME,2025.0
42.771594,2.952179,179459.0,Occitanie,Travaux,PME,2022.0
50.633633,3.072709,13704520.0,Hauts-de-France,Travaux,PME,2020.0
43.34258,3.213104,264664.37,Occitanie,Travaux,PME,2024.0
50.673749,3.094622,200000.0,Hauts-de-France,Fournitures,ETI,2024.0
48.840954,2.392684,4000000.0,Île-de-France,Fournitures,ETI,2023.0
48.689724,6.200861,149987.0,Grand Est,Travaux,PME,2024.0
48.11878,-1.693679,278639.4,Bretagne,Fournitures,GE,2023.0
43.610667,1.420118,46126.89,Occitanie,Travaux,,2024.0
45.938061,4.688367,248688.42,Auvergne-Rhône-Alpes,Fournitures,PME,2022.0
42.962777,1.6005,115455.94,Occitanie,Services,PME,2024.0
43.67538,7.19965,895832.0,Provence-Alpes-Côte d'Azur,Travaux,PME,2021.0
48.624154,2.429029,143356.01,Île-de-France,Travaux,PME,2026.0
48.013409,0.176266,12747.0,Pays de la Loire,Fournitures,PME,2022.0
44.006869,1.360834,352320.0,Occitanie,Services,PME,2023.0
47.948035,5.007289,279989.16,Grand Est,Services,PME,2019.0
45.449528,4.444595,57000.0,Auvergne-Rhône-Alpes,Travaux,PME,2022.0
48.856145,2.351838,42000.0,Île-de-France,Services,PME,2022.0
45.186917,5.732597,1417957.03,Auvergne-Rhône-Alpes,Travaux,PME,2021.0
48.11878,-1.693679,234636.3,Bretagne,Fournitures,PME,2024.0
48.925459,2.294045,2226827.84,Île-de-France,Services,PME,2022.0
48.975699,2.432706,809470.0,Île-de-France,Services,PME,2024.0
41.91793,8.73236,137264.0,Corse,Travaux,GE,2022.0
48.774049,5.163917,26891.0,Grand Est,Travaux,PME,2024.0
43.50456,1.997308,47010.0,Occitanie,Travaux,PME,2021.0
44.563447,6.207773,467432.52,Provence-Alpes-Côte d'Azur,Services,GE,2023.0
48.296128,4.075671,188349.0,Grand Est,Travaux,PME,2021.0
48.896158,2.231193,5900000.0,Île-de-France,Fournitures,PME,2023.0
47.903048,1.908364,77700.0,Centre-Val de Loire,Services,PME,2024.0
46.138209,-1.152052,39420.0,Nouvelle-Aquitaine,Services,GE,2022.0
45.823307,4.967013,9981.9,Auvergne-Rhône-Alpes,Fournitures,,2021.0
48.597364,2.458262,266000.0,Île-de-France,Travaux,PME,2020.0
44.660989,-1.170577,500000.0,Nouvelle-Aquitaine,Travaux,GE,2024.0
48.801131,2.607072,180000.0,Île-de-France,Fournitures,PME,2025.0
49.199977,-0.360767,1.0,Normandie,Services,PME,2025.0
49.43882,1.09001,160000.0,Normandie,Services,,2021.0
48.902775,2.304835,220000.0,Île-de-France,Services,ETI,2024.0
50.633633,3.072709,520000.0,Hauts-de-France,Services,ETI,2021.0
49.405982,6.24086,2649501.72,Grand Est,Travaux,ETI,2026.0
43.303057,5.367365,750.0,Provence-Alpes-Côte d'Azur,Services,PME,2024.0
47.236687,6.022095,272428.43,Bourgogne-Franche-Comté,Travaux,ETI,2022.0
-21.009169,55.269755,96000.0,La Réunion,Fournitures,PME,2024.0
48.119445,-1.603015,1150827.53,Bretagne,Services,PME,2025.0
49.428225,2.078557,62700.0,Hauts-de-France,Fournitures,GE,2026.0
46.7909,-2.062607,217185.46,Pays de la Loire,Travaux,PME,2022.0
45.432496,6.020279,1152928.58,Auvergne-Rhône-Alpes,Travaux,PME,2025.0
48.349876,5.693645,81057.79,Grand Est,Travaux,PME,2023.0
44.94661,4.894252,20000.0,Auvergne-Rhône-Alpes,Services,GE,2020.0
45.740702,4.819374,922932.92,Auvergne-Rhône-Alpes,Services,ETI,2022.0
44.556939,4.749339,130289.0,Auvergne-Rhône-Alpes,Travaux,ETI,2025.0
47.645523,-2.089932,43705.59,Bretagne,Travaux,PME,2021.0
48.598792,7.760417,3000000.0,Grand Est,Travaux,GE,2026.0
49.792932,0.639356,31850.0,Normandie,Services,PME,2023.0
47.363857,0.676654,60000.0,Centre-Val de Loire,Fournitures,GE,2022.0
48.587819,7.755007,20000.0,Grand Est,Services,GE,2025.0
47.025929,4.839997,499599.0,Bourgogne-Franche-Comté,Travaux,ETI,2025.0
43.894897,-0.490267,250000.0,Nouvelle-Aquitaine,Fournitures,ETI,2025.0
43.615663,1.436756,200000.0,Occitanie,Travaux,GE,2025.0
45.83433,1.255749,120000.0,Nouvelle-Aquitaine,Services,PME,2025.0
48.840954,2.392684,2400000.0,Île-de-France,Fournitures,ETI,2025.0
-22.268335,166.442451,18660.58,Nouvelle-Calédonie,Services,,2025.0
43.302103,5.374153,6182346.5,Provence-Alpes-Côte d'Azur,Travaux,PME,2024.0
47.652854,-2.093167,48678.45,Bretagne,Services,GE,2023.0
50.624081,3.073271,611550.78,Hauts-de-France,Travaux,PME,2023.0
43.646834,0.583253,89000.0,Occitanie,Travaux,PME,2021.0
43.89312,-0.499751,2547000.0,Nouvelle-Aquitaine,Services,PME,2022.0
-20.886599,55.450005,92800.0,La Réunion,Services,PME,2025.0
43.836451,4.360286,120000.0,Occitanie,Fournitures,GE,2023.0
45.567199,5.913197,3600.0,Auvergne-Rhône-Alpes,Travaux,PME,2019.0
4.928107,-52.290042,108660.0,Guyane,Services,ETI,2026.0
43.89312,-0.499751,2650000.0,Nouvelle-Aquitaine,Services,ETI,2024.0
49.642418,-1.627069,433828.2,Normandie,Travaux,ETI,2024.0
48.612496,-1.509236,30563.32,Normandie,Services,PME,2020.0
46.373213,6.477903,1216208.09,Auvergne-Rhône-Alpes,Travaux,GE,2026.0
50.648848,2.83357,50000.0,Hauts-de-France,Fournitures,PME,2025.0
46.202569,5.221891,1298290.81,Auvergne-Rhône-Alpes,Travaux,PME,2022.0
44.089539,6.233082,150000.0,Provence-Alpes-Côte d'Azur,Travaux,PME,2022.0
43.5893,1.440857,52000.0,Occitanie,Fournitures,GE,2024.0
49.472548,3.01033,34348.22,Hauts-de-France,Travaux,PME,2021.0
48.842967,2.344623,75300.0,Île-de-France,Services,PME,2023.0
48.259492,7.454447,58386.47,Grand Est,Travaux,,2021.0
48.539511,2.66101,577041.7,Île-de-France,Fournitures,PME,2025.0
48.577803,7.761843,200000.0,Grand Est,Services,,2025.0
44.83309,-0.57563,96677.99,Nouvelle-Aquitaine,Travaux,ETI,2021.0
48.840954,2.392684,34000000.0,Île-de-France,Fournitures,ETI,2024.0
46.686663,-1.42615,19767.22,Pays de la Loire,Travaux,ETI,2020.0
49.047968,-1.445537,270568.73,Normandie,Travaux,PME,2025.0
47.638393,6.873934,280060.0,Bourgogne-Franche-Comté,Travaux,GE,2026.0
48.843136,2.391292,80000.0,Île-de-France,Services,,2023.0
48.579079,7.739224,18000.0,Grand Est,Fournitures,ETI,2020.0
50.642482,3.110346,1433307.0,Hauts-de-France,Services,PME,2026.0
47.44564,5.592247,278263.97,Bourgogne-Franche-Comté,Travaux,PME,2021.0
42.545571,3.037588,35260.0,Occitanie,Services,PME,2026.0
46.323985,-0.464225,500000.0,Nouvelle-Aquitaine,Services,GE,2019.0
49.435224,1.09229,21560.0,Normandie,Fournitures,,2020.0
48.856145,2.351838,433725.0,Île-de-France,Services,PME,2022.0
42.699779,2.894689,268200.0,Occitanie,Fournitures,,2024.0
47.903925,1.918085,90012.5,Centre-Val de Loire,Services,PME,2019.0
48.889735,2.451915,9353000.0,Île-de-France,Services,ETI,2019.0
47.081465,2.395672,25000.0,Centre-Val de Loire,Travaux,PME,2019.0
47.335835,5.004828,134967.59,Bourgogne-Franche-Comté,Travaux,PME,2024.0
43.6078,3.890743,600000.0,Occitanie,Fournitures,ETI,2022.0
49.186264,-0.35381,370669.15,Normandie,Travaux,ETI,2024.0
48.712374,6.162925,20000.0,Grand Est,Services,GE,2025.0
48.912395,2.331462,121500.0,Île-de-France,Travaux,PME,2022.0
42.702087,9.451862,245951.6,Corse,Travaux,PME,2018.0
43.657855,6.924568,823012.0,Provence-Alpes-Côte d'Azur,Travaux,PME,2022.0
44.94661,4.894252,10952.5,Auvergne-Rhône-Alpes,Services,PME,2021.0
47.234683,6.01528,83567.98,Bourgogne-Franche-Comté,Travaux,PME,2020.0
49.407192,1.048097,509111.54,Normandie,Travaux,PME,2022.0
49.050805,2.100258,76717.0,Île-de-France,Travaux,ETI,2024.0
50.545145,3.025446,55000.0,Hauts-de-France,Services,PME,2025.0
47.08172,-1.281849,253203.0,Pays de la Loire,Fournitures,PME,2023.0
49.186264,-0.35381,676916.5,Normandie,Services,PME,2025.0
48.849169,2.337343,500000.0,Île-de-France,Services,PME,2022.0
48.767173,2.27757,21833.34,Île-de-France,Fournitures,GE,2022.0
47.098486,-1.277557,230000.0,Pays de la Loire,Travaux,PME,2020.0
46.124577,3.426321,300000.0,Auvergne-Rhône-Alpes,Services,PME,2024.0
50.373284,3.391949,356850.0,Hauts-de-France,Travaux,PME,2021.0
46.58569,0.345783,112045.0,Nouvelle-Aquitaine,Fournitures,PME,2020.0
48.110964,-1.679255,200000.0,Bretagne,Fournitures,GE,2024.0
43.836451,4.360286,180000.0,Occitanie,Services,ETI,2023.0
41.91793,8.73236,150000.0,Corse,Fournitures,ETI,2026.0
43.211921,2.353013,300000.0,Occitanie,Travaux,PME,2022.0
48.117381,-1.690332,94533.05,Bretagne,Travaux,PME,2018.0
43.493505,-1.474908,616247.42,Nouvelle-Aquitaine,Travaux,PME,2021.0
46.159953,-1.149961,169616.5,Nouvelle-Aquitaine,Services,GE,2026.0
47.622651,6.151617,8453.05,Bourgogne-Franche-Comté,Travaux,PME,2020.0
43.684669,4.209063,62801.5,Occitanie,Travaux,PME,2025.0
43.5807,7.12746,50000.0,Provence-Alpes-Côte d'Azur,Services,ETI,2025.0
43.129679,5.936625,1272020.0,Provence-Alpes-Côte d'Azur,Services,PME,2021.0
43.213382,2.353715,42000.0,Occitanie,Fournitures,ETI,2023.0
47.393776,0.684093,818141.39,Centre-Val de Loire,Travaux,PME,2021.0
44.126881,1.239993,89000.0,Occitanie,Travaux,PME,2020.0
-20.898789,55.444077,3179.0,La Réunion,Fournitures,PME,2021.0
44.839143,-0.775517,69335.88,Nouvelle-Aquitaine,Services,PME,2020.0
48.397428,-4.482988,70358.4,Bretagne,Travaux,PME,2019.0
45.150078,5.716533,16565.0,Auvergne-Rhône-Alpes,Travaux,PME,2025.0
47.638393,6.873934,14928.9,Bourgogne-Franche-Comté,Travaux,PME,2022.0
48.437815,0.08398,95075.5,Normandie,Travaux,,2024.0
43.696197,7.271743,1280000.0,Provence-Alpes-Côte d'Azur,Services,PME,2026.0
48.8957,2.282612,448201.0,Île-de-France,Services,GE,2023.0
47.840129,-0.333443,165319.05,Pays de la Loire,Travaux,PME,2024.0
46.648803,-0.251554,77450.0,Nouvelle-Aquitaine,Services,PME,2021.0
47.903925,1.918085,449540.75,Centre-Val de Loire,Travaux,PME,2019.0
45.782519,4.766433,245568.0,Auvergne-Rhône-Alpes,Fournitures,ETI,2020.0
48.492779,-2.748905,16300.0,Bretagne,Fournitures,GE,2021.0
48.925459,2.294045,225000.5,Île-de-France,Travaux,ETI,2021.0
48.001912,0.198462,769875.72,Pays de la Loire,Travaux,ETI,2022.0
44.444425,4.708371,85687.78,Auvergne-Rhône-Alpes,Travaux,GE,2024.0
48.902775,2.304835,280000000.0,Île-de-France,Services,GE,2022.0
48.868985,2.281787,119800.0,Île-de-France,Services,PME,2025.0
48.734881,2.407979,38000.0,Île-de-France,Services,PME,2022.0
46.307817,4.834216,234900.0,Bourgogne-Franche-Comté,Travaux,PME,2025.0
47.898977,1.884737,26060.57,Centre-Val de Loire,Travaux,ETI,2019.0
48.762927,-0.732558,40345.05,Normandie,Travaux,ETI,2023.0
47.743169,7.334888,11999.27,Grand Est,Services,PME,2021.0
44.194189,0.625893,311788.0,Nouvelle-Aquitaine,Travaux,GE,2026.0
43.626812,7.040424,631710.0,Provence-Alpes-Côte d'Azur,Services,PME,2020.0
45.767808,4.835757,6800000.0,Auvergne-Rhône-Alpes,Travaux,ETI,2023.0
43.303057,5.367365,3500.0,Provence-Alpes-Côte d'Azur,Services,PME,2024.0
49.758451,4.72311,81562.96,Grand Est,Fournitures,PME,2020.0
43.302103,5.374153,2401200.0,Provence-Alpes-Côte d'Azur,Services,PME,2021.0
48.248863,-1.948911,2232000.0,Bretagne,Travaux,PME,2022.0
48.839438,2.321691,31460.0,Île-de-France,Services,PME,2020.0
48.079439,7.357938,2000000.0,Grand Est,Travaux,PME,2019.0
48.657511,7.569001,544911.0,Grand Est,Travaux,PME,2024.0
51.035963,2.371468,1673573.51,Hauts-de-France,Travaux,PME,2022.0
43.6078,3.890743,2710869.66,Occitanie,Travaux,GE,2020.0
43.611657,3.846166,138000.0,Occitanie,Services,ETI,2023.0
49.107222,6.176868,633333.33,Grand Est,Fournitures,ETI,2024.0
48.936137,2.358318,46910.0,Île-de-France,Fournitures,PME,2024.0
47.234547,6.030397,2662.0,Bourgogne-Franche-Comté,Fournitures,PME,2020.0
48.110964,-1.679255,83000.0,Bretagne,Travaux,PME,2021.0
